Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	200	1650449537	915.732	-53.436	298.656	-1.097561	-1.829268	10.73171	-654	-580	-353	0.01280284	0.6049684	-0.02545244	0.7957396
5	200	1650449537	960.384	-40.992	308.904	-4.878049	-3.902439	11.09756	-654	-580	-354	0.01307919	0.6051515	-0.0257271	0.795587
5	200	1650449537	941.352	-28.548	261.324	-5.853659	-4.878049	11.34146	-654	-580	-354	0.011446	0.6053346	-0.02597125	0.7954649
5	200	1650449537	923.052	-54.168	316.956	-5.243903	-5.487805	12.19512	-654	-578	-353	0.01083885	0.6056093	-0.02636799	0.7952513
5	200	1650449537	933.3	-38.796	293.532	-4.268293	-5	13.65854	-654	-578	-353	0.01112381	0.6057924	-0.02664266	0.7950987
5	200	1650449537	940.62	-47.58	316.956	-2.560976	-4.878049	14.14634	-656	-578	-352	0.01053206	0.6060671	-0.02700888	0.7948851
5	200	1650449537	923.784	-36.6	273.768	-1.341463	-4.390244	14.63415	-656	-578	-352	0.008450229	0.6062502	-0.02722251	0.794763
5	200	1650449537	946.476	-46.848	308.904	-1.341463	-4.02439	15.48781	-656	-576	-350	0.009303007	0.6064638	-0.0275277	0.7945799
5	200	1650449537	914.268	-16.104	286.212	-1.95122	-4.878049	16.21951	-656	-576	-350	0.01141994	0.6066164	-0.02777184	0.7944273
5	200	1650449537	986.004	-54.168	290.604	-2.195122	-3.170732	16.58537	-656	-575	-351	0.007376926	0.6068606	-0.02816859	0.7942747
5	200	1650449537	948.672	-51.24	306.708	-2.439024	-3.170732	14.7561	-656	-575	-351	0.009196684	0.6069826	-0.02844325	0.7941527
5	200	1650449537	972.096	10.98	267.18	-0.8536586	-1.341463	13.90244	-655	-575	-350	0.006219599	0.6071658	-0.02874844	0.7940306
5	200	1650449537	999.912	18.3	325.74	0.8536586	0.1219512	12.31707	-655	-574	-350	0.007258823	0.6072268	-0.02890103	0.7939696
5	200	1650449537	975.756	21.96	315.492	3.414634	0.6097561	9.878049	-656	-574	-350	0.007895977	0.6072573	-0.02893155	0.793939
5	200	1650449537	994.788	-2.196	298.656	4.756098	0.8536586	9.268293	-657	-575	-350	0.008792453	0.6072878	-0.02887051	0.7939085
5	200	1650449537	957.456	-33.672	316.224	7.073171	0.6097561	8.658537	-657	-575	-350	0.007884646	0.6073489	-0.0286874	0.793878
5	200	1650449537	953.796	-23.424	305.244	7.195122	0.2439024	7.926829	-657	-573	-349	0.005818543	0.6073794	-0.02853481	0.793878
5	200	1650449537	930.372	-45.384	334.524	5.97561	0	8.414635	-657	-573	-349	0.00839361	0.6074404	-0.02829066	0.7938169
5	200	1650449537	936.96	-57.096	289.14	4.634147	-0.1219512	8.780488	-659	-573	-348	0.007067439	0.6075014	-0.0281991	0.7937864
5	200	1650449537	939.156	-45.384	256.932	1.829268	-1.341463	9.634147	-659	-573	-348	0.006248283	0.607593	-0.02813807	0.7937254
5	200	1650449537	930.372	-61.488	301.584	0.4878049	-1.341463	10.97561	-658	-573	-348	0.004790385	0.6076846	-0.02816859	0.7936643
5	200	1650449537	933.3	-80.52	302.316	0.7317073	-0.8536586	11.70732	-658	-573	-348	0.007075868	-0.6077761	0.02829066	-0.7935728
5	200	1650449537	936.96	-76.86	275.964	0.7317073	-0.2439024	13.04878	-658	-573	-347	0.008221415	-0.6078371	0.02838221	-0.7935117
5	200	1650449537	944.28	-79.056	289.14	0	0.1219512	14.14634	-658	-573	-347	0.008930342	-0.6078982	0.02856532	-0.7934507
5	200	1650449537	906.948	-84.18	322.08	0.3658537	0.2439024	15.85366	-659	-572	-347	0.006596317	-0.6079592	0.02874844	-0.7934202
5	200	1650449537	951.6	-86.376	287.676	0.8536586	1.341463	17.19512	-659	-572	-347	0.008720982	-0.6079592	0.0290231	-0.7933897
5	200	1650449537	948.672	-80.52	303.048	1.707317	2.439024	18.65854	-660	-570	-347	0.008089864	-0.6079592	0.02920621	-0.7933897
5	200	1650449537	917.928	-32.94	258.396	2.317073	6.95122	22.92683	-660	-570	-347	0.009270917	-0.6078066	0.02954192	-0.7934812
5	200	1650449537	931.836	-71.736	313.296	0.9756098	5.853659	22.68293	-660	-571	-348	0.00771268	-0.607654	0.0298471	-0.7936033
5	200	1650449537	954.528	-73.2	275.964	-0.1219512	4.390244	22.92683	-660	-571	-348	0.008268406	-0.6075014	0.03036592	-0.7936949
5	200	1650449537	901.824	-101.016	310.368	0.4878049	3.780488	23.17073	-660	-569	-348	0.01052073	-0.6074099	0.03070162	-0.7937254
5	200	1650449537	980.88	-90.036	314.76	-0.7317073	3.04878	21.46342	-660	-569	-348	0.0114824	-0.6072878	0.03118992	-0.7937864
5	200	1650449537	991.128	-89.304	294.996	-0.8536586	3.04878	19.7561	-661	-568	-347	0.009967996	-0.6072573	0.03152562	-0.7938169
5	200	1650449537	965.508	-46.116	305.976	-1.829268	2.439024	17.56098	-661	-568	-347	0.01161658	-0.6071658	0.03195288	-0.7938474
5	200	1650449537	960.384	-68.808	312.564	-1.95122	2.682927	17.07317	-661	-567	-347	0.01242721	-0.6071352	0.03222755	-0.7938474
5	200	1650449537	969.9	-65.88	293.532	-3.658537	2.195122	14.7561	-661	-567	-347	0.01242482	-0.6070742	0.03262429	-0.793878
5	200	1650449537	923.784	-71.736	283.284	-4.02439	2.804878	13.41463	-661	-565	-346	0.01324449	-0.6070437	0.03286843	-0.793878
5	200	1650449537	942.816	-91.5	284.748	-4.146341	4.878049	11.09756	-661	-565	-346	0.01286322	-0.6069521	0.03323466	-0.793939
5	200	1650449537	913.536	-101.748	270.108	-4.02439	5	10.73171	-662	-566	-348	0.01293715	-0.6068606	0.03341777	-0.7940001
5	200	1650449537	937.692	-105.408	300.12	-3.902439	5.731708	12.31707	-662	-566	-348	0.01366097	-0.606708	0.03372295	-0.7940916
5	200	1650449537	930.372	-84.912	288.408	-4.02439	6.707317	12.80488	-662	-564	-349	0.01448476	-0.6065554	0.0339671	-0.7941832
5	200	1650449537	928.908	-111.264	299.388	-3.170732	7.560976	14.26829	-662	-564	-349	0.0154466	-0.6063112	0.03433332	-0.7943358
5	200	1650449537	917.196	-101.016	308.172	-3.414634	7.804878	15.73171	-662	-564	-346	0.01451559	-0.6061586	0.03460799	-0.7944579
5	200	1650449537	912.072	-87.108	281.82	-3.658537	8.04878	17.19512	-662	-564	-346	0.01640836	-0.605884	0.03506577	-0.7946104
5	200	1650449537	950.136	-74.664	287.676	-2.926829	8.902439	17.43902	-663	-563	-348	0.01625141	-0.6056703	0.03537095	-0.794763
5	200	1650449537	942.816	-67.344	294.264	-2.317073	10	18.41463	-663	-563	-348	0.0172737	-0.6053346	0.03582873	-0.7949767
5	200	1650449537	931.104	-80.52	312.564	-1.95122	9.756098	19.5122	-662	-563	-349	0.01669108	-0.6050905	0.03616443	-0.7951598
5	200	1650449537	966.24	-95.16	341.112	-0.9756098	9.146341	20.12195	-662	-563	-349	0.01866997	-0.6047243	0.03662221	-0.7953734
5	200	1650449537	918.66	-85.644	316.224	-1.341463	8.658537	19.63415	-664	-561	-349	0.01842251	-0.6045107	0.03695792	-0.795526
5	200	1650449537	972.828	-90.036	300.12	-4.146341	9.268293	16.95122	-664	-561	-349	0.02049037	-0.6041749	0.03741569	-0.7957091
5	200	1650449537	964.044	-87.84	299.388	-6.585366	9.756098	14.7561	-664	-560	-349	0.02024307	-0.6039613	0.0377514	-0.7958617
5	200	1650449537	971.364	-55.632	314.76	-10.85366	9.756098	10.97561	-664	-560	-349	0.0204729	-0.6035951	0.03833125	-0.7961059
5	200	1650449537	1009.428	-68.808	306.708	-12.92683	8.902439	8.780488	-664	-559	-350	0.02126127	-0.6033815	0.03872799	-0.7962279
5	200	1650449537	991.128	-58.56	319.152	-11.21951	7.804878	6.829268	-664	-559	-350	0.02030041	-0.6031373	0.03927732	-0.796411
5	200	1650449537	953.064	-86.376	319.884	-9.634147	8.170732	5.365854	-664	-559	-352	0.02041751	-0.6029542	0.03955199	-0.7965331
5	200	1650449537	961.116	-51.972	325.74	-8.536586	7.926829	4.756098	-663	-558	-351	0.02078496	-0.6026796	0.03985718	-0.7967162
5	200	1650449537	952.332	-60.756	302.316	-8.292683	7.804878	4.512195	-663	-558	-351	0.02011162	-0.6025269	0.0400708	-0.7968383
5	200	1650449537	922.32	-79.056	316.956	-7.317073	7.195122	4.02439	-663	-558	-352	0.02087367	-0.6022828	0.04031495	-0.7969909
5	200	1650449537	923.052	-101.016	303.048	-6.463415	6.95122	3.780488	-663	-558	-352	0.02146495	-0.6021607	0.04062014	-0.7970519
5	200	1650449537	900.36	-155.184	308.172	-7.073171	6.097561	3.04878	-665	-557	-355	0.02174908	-0.6008484	0.04248177	-0.797937
5	200	1650449537	908.412	-135.42	308.904	-7.317073	7.073171	1.585366	-665	-557	-355	0.02284248	-0.600238	0.04364147	-0.7983032
5	200	1650449537	912.072	-163.968	284.016	-9.512196	8.170732	0.8536586	-664	-557	-354	0.02356178	-0.5999939	0.04382458	-0.7984558
5	200	1650449537	939.156	-142.74	297.924	-11.21951	8.658537	-0.6097561	-664	-557	-354	0.02275359	-0.5998108	0.04397717	-0.7986084
5	200	1650449537	942.816	-177.144	346.236	-14.87805	8.170732	-3.414634	-664	-558	-353	0.02228243	-0.5995666	0.04422132	-0.7987915
5	200	1650449537	935.496	-166.896	303.78	-16.46342	8.292683	-5.121951	-664	-558	-353	0.02157435	-0.5994141	0.04443495	-0.7989135
5	200	1650449537	927.444	-166.896	328.668	-18.53659	8.414635	-6.585366	-662	-557	-356	0.02200789	-0.5991699	0.04477065	-0.7990661
5	200	1650449537	946.476	-164.7	330.132	-19.7561	7.439024	-6.585366	-662	-557	-356	0.02115165	-0.5990173	0.04504532	-0.7991882
5	200	1650449537	945.012	-136.152	308.904	-22.19512	6.219512	-6.097561	-663	-556	-358	0.01984009	-0.5988647	0.0455031	-0.7993103
5	200	1650449537	920.856	-104.676	326.472	-24.02439	5.365854	-5.487805	-663	-556	-358	0.0204496	-0.5987732	0.04589984	-0.7993408
5	200	1650449537	946.476	-88.572	326.472	-26.46342	3.292683	-4.390244	-662	-556	-358	0.01821099	-0.5987121	0.04657125	-0.7994018
5	200	1650449537	940.62	-80.52	292.8	-26.95122	3.170732	-5.243903	-662	-556	-358	0.0179572	-0.5986816	0.04705954	-0.7994018
5	200	1650449537	957.456	-76.86	298.656	-25.48781	1.097561	-5.609756	-662	-557	-358	0.01771997	-0.5987121	0.04779199	-0.7993408
5	200	1650449537	929.64	-59.292	328.668	-24.7561	-0.2439024	-6.341464	-662	-557	-358	0.01724608	-0.5987732	0.04821924	-0.7992797
5	200	1650449537	925.248	-89.304	346.236	-22.43903	-1.707317	-5.487805	-663	-557	-359	0.01592351	-0.5989258	0.0487991	-0.7991577
5	200	1650449537	942.816	-105.408	354.288	-21.70732	-1.097561	-5.853659	-663	-557	-359	0.01641744	-0.5990478	0.0491348	-0.7990356
5	200	1650449537	939.156	-114.924	332.328	-21.09756	-0.3658537	-7.073171	-661	-557	-359	0.01537892	-0.5992004	0.04959258	-0.7989135
5	200	1650449537	925.248	-81.984	291.336	-20.60976	-0.7317073	-6.585366	-661	-557	-359	0.013931	-0.599292	0.04989776	-0.7988525
5	200	1650449537	929.64	-79.056	333.06	-20.12195	-0.7317073	-5.365854	-662	-557	-359	0.01277954	-0.5994446	0.05032502	-0.7987304
5	200	1650449537	951.6	-51.972	312.564	-19.26829	-0.6097561	-5.487805	-662	-557	-359	0.01444355	-0.5995056	0.05059969	-0.7986389
5	200	1650449537	964.776	-111.996	352.092	-17.56098	-1.097561	-5.365854	-661	-557	-361	0.01342995	-0.5996582	0.05099643	-0.7985168
5	200	1650449537	928.176	-89.304	306.708	-17.56098	-1.585366	-6.097561	-661	-557	-361	0.01208928	-0.5997497	0.05121006	-0.7984558
5	200	1650449537	963.312	-109.8	344.04	-18.17073	-3.536585	-7.439024	-662	-558	-362	0.0121532	-0.5999634	0.05154576	-0.7982727
5	200	1650449537	950.136	-118.584	316.224	-19.02439	-4.634147	-8.292683	-662	-558	-362	0.01235506	-0.6001465	0.05172887	-0.7981201
5	200	1650449537	944.28	-153.72	307.44	-18.04878	-4.146341	-8.04878	-660	-558	-362	0.01201013	-0.6004516	0.05203406	-0.7978759
5	200	1650449537	950.136	-105.408	334.524	-17.56098	-3.292683	-6.585366	-660	-558	-362	0.01000083	-0.6006348	0.05221717	-0.7977538
5	200	1650449537	950.136	-126.636	291.336	-17.31707	-1.219512	-4.512195	-660	-558	-360	0.01001869	-0.6008484	0.05255288	-0.7975707
5	200	1650449537	995.52	-105.408	308.172	-17.19512	-1.097561	-2.682927	-660	-558	-360	0.009929053	-0.6009095	0.05279702	-0.7975097
5	200	1650449537	986.736	-71.736	303.048	-17.68293	-3.536585	-0.6097561	-661	-559	-361	0.009232261	-0.6011231	0.0532548	-0.7973266
5	200	1650449537	990.396	-93.696	330.132	-17.31707	-5.487805	1.463415	-661	-559	-361	0.008322295	-0.6013062	0.05362102	-0.797174
5	200	1650449537	968.436	-82.716	341.844	-15.85366	-6.95122	4.390244	-661	-559	-362	0.009630412	-0.6016419	0.05417036	-0.7968688
5	200	1650449537	983.808	-71.736	278.892	-14.7561	-8.536586	6.585366	-661	-559	-362	0.009805217	-0.601886	0.05456709	-0.7966552
5	200	1650449537	941.352	-79.056	295.728	-14.63415	-10.48781	8.292683	-661	-557	-361	0.010481	-0.6023438	0.05517747	-0.7962584
5	200	1650449537	939.156	-76.128	314.028	-14.02439	-11.21951	10	-661	-557	-361	0.007421232	-0.6027101	0.05563524	-0.7959838
5	200	1650449537	935.496	-67.344	286.212	-13.78049	-11.58537	12.31707	-662	-556	-360	0.008916983	-0.6032289	0.05633717	-0.795526
5	200	1650449537	919.392	-109.8	324.276	-13.17073	-11.34146	12.56098	-662	-556	-360	0.008228661	-0.6035951	0.05682547	-0.7952208
5	200	1650449537	893.772	-81.984	302.316	-10.85366	-9.878049	13.90244	-662	-556	-369	0.008782278	-0.6040834	0.05752739	-0.7947935
5	200	1650449537	900.36	-104.676	319.152	-9.878049	-8.902439	13.78049	-662	-556	-369	0.009771727	-0.6043885	0.05795465	-0.7945189
5	200	1650449537	885.72	-95.16	303.048	-8.658537	-7.073171	14.02439	-665	-555	-362	0.01071441	-0.6047548	0.05856502	-0.7941832
5	200	1650449537	891.576	-103.944	292.068	-7.926829	-6.585366	14.14634	-665	-555	-362	0.0102073	-0.6049684	0.05893124	-0.7940001
5	200	1650449537	942.084	-102.48	321.348	-7.804878	-5	13.29268	-664	-553	-361	0.01029452	-0.6052736	0.05948057	-0.7937254
5	200	1650449537	928.908	-74.664	335.256	-7.926829	-4.756098	12.31707	-664	-553	-361	0.01110773	-0.6054262	0.05981628	-0.7935728
5	200	1650449537	906.948	-115.656	309.636	-7.804878	-4.634147	10.12195	-664	-553	-361	0.0105716	-0.6056703	0.06027406	-0.7933592
5	200	1650449537	904.02	-103.944	294.264	-8.414635	-4.268293	8.414635	-664	-553	-361	0.01165244	-0.6058229	0.06054872	-0.7932066
5	200	1650449537	917.928	-107.604	310.368	-8.658537	-4.02439	6.341464	-665	-553	-359	0.009862797	-0.6060976	0.06091494	-0.7929929
5	200	1650449537	903.288	-113.46	328.668	-9.146341	-3.780488	5	-665	-553	-359	0.01132297	-0.6062502	0.06112858	-0.7928404
5	200	1650449537	917.928	-98.82	319.884	-10.73171	-2.926829	3.414634	-665	-553	-359	0.0108718	-0.6064638	0.06146428	-0.7926573
5	200	1650449537	935.496	-109.8	302.316	-11.58537	-3.292683	2.073171	-665	-553	-359	0.01171875	-0.6065859	0.06167791	-0.7925352
5	200	1650449537	923.052	-117.12	300.12	-13.90244	-4.390244	0.1219512	-665	-551	-359	0.0117543	-0.6068301	0.06201361	-0.7923216
5	200	1650449537	954.528	-103.212	294.264	-14.63415	-5.365854	-1.585366	-665	-551	-359	0.01128342	-0.6070132	0.06225776	-0.792169
5	200	1650449537	948.672	-131.76	294.996	-14.63415	-5.609756	-3.414634	-665	-552	-358	0.01080305	-0.6073489	0.06256294	-0.7918943
5	200	1650449537	985.272	-109.8	294.264	-15	-5.243903	-2.926829	-665	-552	-358	0.01114523	-0.6075625	0.06274606	-0.7917112
5	200	1650449537	969.168	-103.944	306.708	-14.02439	-4.268293	-2.439024	-664	-552	-358	0.0100721	-0.6078677	0.06305124	-0.791467
5	200	1650449537	977.952	-106.872	282.552	-13.53659	-4.268293	-1.707317	-664	-552	-358	0.009856752	-0.6080508	0.06323435	-0.7913144
5	200	1650449537	1007.964	-112.728	284.748	-12.19512	-5.97561	-0.4878049	-665	-551	-358	0.01070328	-0.6083254	0.06350902	-0.7910703
5	200	1650449537	978.684	-98.82	300.852	-11.34146	-7.195122	0.7317073	-665	-551	-358	0.009154459	-0.6085696	0.06369213	-0.7908872
5	200	1650449537	983.076	-106.14	267.18	-11.21951	-8.170732	1.95122	-664	-551	-358	0.009630412	-0.6089664	0.06399731	-0.7905515
5	200	1650449537	985.272	-103.212	254.004	-11.58537	-8.902439	2.317073	-664	-551	-358	0.008916983	-0.6092715	0.06421094	-0.7903073
5	200	1650449537	986.736	-100.284	266.448	-10.85366	-10.73171	3.170732	-666	-551	-358	0.00848191	-0.6097598	0.06451613	-0.7899106
5	200	1650449537	980.148	-87.84	262.788	-10.85366	-10.85366	3.04878	-666	-551	-356	0.008286407	-0.6100955	0.06472976	-0.7896359
5	200	1650449537	973.56	-130.296	297.924	-10.97561	-10.36585	2.926829	-666	-551	-356	0.008141275	-0.6106144	0.06506547	-0.7892087
5	200	1650449537	967.704	-92.232	299.388	-11.34146	-10	2.926829	-665	-551	-356	0.007861935	-0.6109501	0.06527909	-0.788934
5	200	1650449537	937.692	-101.748	308.904	-10	-9.512196	2.073171	-665	-551	-356	0.009389103	-0.6114078	0.06558428	-0.7885373
5	200	1650449537	926.712	-122.976	325.74	-9.512196	-8.536586	1.707317	-667	-550	-356	0.008937014	-0.611713	0.06573687	-0.7882931
5	200	1650449537	932.568	-80.52	303.048	-8.658537	-7.073171	0.8536586	-667	-550	-356	0.007619378	-0.6121402	0.0659505	-0.7879574
5	200	1650449537	890.844	-114.192	309.636	-7.926829	-6.341464	-0.2439024	-665	-550	-354	0.008534452	-0.6123539	0.06604206	-0.7877743
5	200	1650449537	865.224	-90.768	303.048	-8.658537	-4.146341	-0.3658537	-665	-550	-354	0.00845728	-0.6126591	0.06613361	-0.7875301
5	200	1650449537	880.596	-105.408	279.624	-8.536586	-3.170732	-0.1219512	-666	-550	-356	0.008038124	-0.6128117	0.06622516	-0.7874081
5	200	1650449537	880.596	-92.232	270.84	-8.292683	-0.8536586	0.2439024	-666	-550	-356	0.00791106	-0.6113468	0.0656148	-0.7885983
5	200	1650449537	893.04	-101.016	294.996	-7.926829	0.1219512	0.1219512	-667	-550	-356	0.008185085	-0.6098208	0.06509598	-0.789819
5	200	1650449537	871.812	-112.728	276.696	-7.439024	0.2439024	0	-667	-550	-356	0.008923666	-0.6096988	0.06540117	-0.78988
5	200	1650449537	884.256	-88.572	273.036	-7.317073	-0.2439024	0.6097561	-666	-551	-355	0.008673008	-0.6102481	0.06472976	-0.7895138
5	200	1650449537	874.008	-117.12	256.932	-6.341464	0.1219512	2.073171	-666	-551	-355	0.007142939	-0.6120182	0.06530961	-0.78811
5	200	1650449537	929.64	-83.448	230.58	-5.609756	-0.3658537	2.804878	-666	-550	-354	0.00657822	-0.6136357	0.06527909	-0.7868587
5	200	1650449537	942.084	-108.336	299.388	-5.487805	-4.756098	4.878049	-666	-550	-354	0.005970224	-0.6136051	0.06451613	-0.7869503
5	200	1650449537	1005.036	-101.016	258.396	-5.121951	-6.341464	5.609756	-666	-550	-356	0.005940198	-0.6137882	0.0646382	-0.7867977
5	200	1650449537	1011.624	-140.544	289.872	-4.512195	-10.12195	6.585366	-666	-550	-356	0.007250607	-0.614185	0.06482132	-0.786462
5	200	1650449537	1037.976	-113.46	224.724	-5.487805	-18.90244	2.804878	-666	-550	-353	0.00956832	-0.6146123	0.06491287	-0.7860957
5	200	1650449537	1062.132	-133.956	262.788	-8.04878	-16.34146	4.878049	-666	-550	-353	0.006375764	-0.6153752	0.06509598	-0.7855159
5	200	1650449537	1025.532	-237.168	305.244	-10.2439	-18.53659	0.8536586	-666	-550	-353	0.006999644	-0.615894	0.06527909	-0.7850887
5	200	1650449537	917.196	-162.504	249.612	-15.97561	-18.41463	-2.195122	-666	-550	-353	0.008516975	-0.6169012	0.06549272	-0.7842647
5	200	1650449537	1013.82	-124.44	282.552	-17.43902	-15.36585	-3.658537	-668	-550	-352	0.008379396	-0.61742	0.06573687	-0.7838374
5	200	1650449537	980.88	-102.48	256.2	-16.09756	-12.92683	-1.341463	-668	-550	-352	0.007704948	-0.6181219	0.06613361	-0.7832575
5	200	1650449537	973.56	-93.696	306.708	-13.90244	-13.04878	-0.7317073	-668	-550	-352	0.007880866	-0.6185187	0.06637776	-0.7829219
5	200	1650449537	988.932	-117.12	264.252	-11.09756	-11.21951	0.2439024	-668	-550	-352	0.005869539	-0.619129	0.06665242	-0.7824336
5	200	1650449537	940.62	-77.592	318.42	-10.60976	-10.36585	-0.2439024	-668	-551	-351	0.005304092	-0.6194647	0.06680502	-0.7821589
5	200	1650449537	980.148	-79.056	285.48	-9.634147	-8.04878	-0.9756098	-668	-551	-351	0.007532836	-0.6199225	0.06698813	-0.7817621
5	200	1650449537	965.508	-77.592	310.368	-9.146341	-6.341464	-0.1219512	-668	-551	-351	0.0086936	-0.6201667	0.06707969	-0.7815485
5	200	1650449537	927.444	-112.728	275.232	-7.682927	-5.853659	-1.463415	-668	-551	-351	0.00848191	-0.6205024	0.06720176	-0.7812738
5	200	1650449537	922.32	-149.328	352.824	-7.195122	-6.829268	-2.560976	-669	-552	-349	0.007417216	-0.6207465	0.06720176	-0.7810907
5	200	1650449537	901.824	-81.984	276.696	-8.658537	-4.878049	-1.219512	-669	-552	-349	0.004580484	-0.6211127	0.0672628	-0.7808161
5	200	1650449537	947.94	-87.84	275.964	-7.439024	-3.658537	-1.95122	-668	-550	-350	0.008097229	-0.6212653	0.06729332	-0.7806635
5	200	1650449537	928.908	-81.252	299.388	-6.219512	-3.292683	0.1219512	-668	-550	-350	0.006623369	-0.6215094	0.06732383	-0.7804804
5	200	1650449537	928.908	-117.12	258.396	-5.487805	-3.414634	1.585366	-668	-551	-348	0.006375764	-0.621662	0.06735435	-0.7803583
5	200	1650449537	942.816	-163.968	244.488	-5.243903	-3.414634	2.439024	-668	-551	-348	0.007250607	-0.6218756	0.06741539	-0.7801751
5	200	1650449537	950.136	-149.328	235.704	-6.707317	-4.756098	3.414634	-668	-550	-348	0.006394434	-0.6220282	0.06750695	-0.7800531
5	200	1650449537	957.456	-127.368	257.664	-8.170732	-5.243903	3.780488	-668	-550	-348	0.007425247	-0.6223029	0.06769005	-0.7798089
5	200	1650449537	954.528	-146.4	216.672	-8.902439	-5.609756	5	-667	-551	-348	0.006347656	-0.6224861	0.06787317	-0.7796564
5	200	1650449537	968.436	-147.132	278.16	-10.12195	-5.365854	5	-667	-551	-348	0.006541876	-0.6227912	0.06820887	-0.7793817
5	200	1650449537	962.58	-135.42	261.324	-10.73171	-5.365854	5.853659	-668	-551	-349	0.00791106	-0.6229743	0.06848354	-0.7791986
5	200	1650449537	977.22	-117.12	267.18	-11.58537	-4.02439	5.365854	-668	-551	-349	0.008943682	-0.6232185	0.06891079	-0.7789544
5	200	1650449537	974.292	-142.74	259.86	-11.82927	-4.268293	5.243903	-668	-550	-348	0.00717624	-0.6234016	0.06918546	-0.7788019
5	200	1650449537	969.168	-135.42	237.9	-12.80488	-4.02439	4.268293	-670	-550	-348	0.007364796	-0.6236152	0.06964324	-0.7785882
5	200	1650449537	952.332	-99.552	289.14	-12.68293	-3.414634	3.536585	-670	-550	-348	0.007948643	-0.6237678	0.0699179	-0.7784356
5	200	1650449537	958.92	-99.552	236.436	-11.95122	-2.439024	2.926829	-670	-550	-348	0.008012128	-0.6239509	0.07031465	-0.7782525
5	200	1650449537	957.456	-122.244	284.748	-11.34146	-2.073171	2.439024	-670	-550	-348	0.004919297	-0.624073	0.07052828	-0.7781609
5	200	1650449537	953.064	-106.14	248.88	-10.73171	-3.04878	0.8536586	-669	-549	-348	0.006113274	-0.6242561	0.07083346	-0.7779778
5	200	1650449537	935.496	-101.016	272.304	-10.36585	-2.682927	0.3658537	-669	-549	-348	0.007299764	-0.6243782	0.07098605	-0.7778558
5	200	1650449537	950.136	-114.192	269.376	-9.146341	-2.073171	1.097561	-670	-548	-347	0.007473256	-0.6241341	0.07110813	-0.7780389
5	200	1650449537	950.136	-101.748	279.624	-8.170732	-2.317073	1.585366	-670	-548	-347	0.007217649	-0.6223029	0.07046724	-0.7795648
5	200	1650449537	932.568	-99.552	259.86	-8.414635	-1.097561	2.195122	-670	-549	-348	0.007180391	0.6216315	-0.06997894	0.7801446
5	200	1650449537	940.62	-112.728	256.932	-8.292683	-0.8536586	1.585366	-670	-549	-348	0.008485423	-0.6212043	0.07022309	-0.7804499
5	200	1650449537	929.64	-131.76	267.18	-7.439024	0.4878049	0.7317073	-670	-550	-347	0.004528134	-0.6212043	0.07126072	-0.7803888
5	200	1650449537	983.808	-131.76	251.808	-7.439024	0.7317073	-0.2439024	-670	-550	-347	0.007720404	-0.6218756	0.07181005	-0.7797784
5	200	1650449537	961.116	-139.08	262.788	-8.902439	0.3658537	-0.2439024	-669	-549	-348	0.007437279	-0.6218756	0.07315287	-0.7796564
5	200	1650449537	954.528	-150.792	245.952	-9.02439	-0.3658537	-0.6097561	-669	-549	-348	0.006694975	-0.6225166	0.07394635	-0.7790765
5	200	1650449537	949.404	-165.432	270.84	-10.2439	-0.8536586	-2.317073	-669	-550	-348	0.008049239	-0.6227912	0.07470931	-0.7787713
5	200	1650449537	949.404	-152.256	252.54	-10.36585	0	-2.195122	-669	-550	-348	0.00837228	-0.6228523	0.07480086	-0.7787103
5	200	1650449537	969.168	-128.832	271.572	-9.390244	1.219512	-5	-669	-550	-348	0.006118147	-0.6229438	0.07489242	-0.7786493
5	200	1650449537	964.044	-139.08	247.416	-10.60976	2.195122	-4.390244	-669	-550	-348	0.006505328	-0.6229743	0.07492294	-0.7786188
5	200	1650449538	976.488	-144.936	259.86	-8.780488	2.195122	-3.780488	-670	-549	-357	0.007372885	-0.622364	0.07547227	-0.779046
5	200	1650449538	932.568	-117.12	246.684	-9.02439	4.02439	-2.682927	-670	-549	-357	0.007666171	-0.6227607	0.07531969	-0.7787408
5	200	1650449538	923.784	-100.284	229.848	-7.439024	4.390244	-1.829268	-670	-549	-349	0.005849194	0.622425	-0.07382427	0.7791681
5	200	1650449538	909.876	-104.676	247.416	-7.195122	6.097561	-0.8536586	-670	-549	-349	0.004567453	0.6227607	-0.07333598	0.7789544
5	200	1650449538	963.312	-131.76	265.716	-5.487805	8.04878	-0.8536586	-670	-550	-349	0.0059802	0.6225471	-0.07342754	0.779107
5	200	1650449538	934.032	-130.296	246.684	-4.268293	9.756098	-0.2439024	-670	-550	-349	0.005513472	0.622364	-0.07339702	0.7792596
5	200	1650449538	989.664	-124.44	228.384	-3.536585	11.09756	-0.3658537	-669	-549	-348	0.005387714	0.6220282	-0.07333598	0.7795343
5	200	1650449538	982.344	-136.884	256.932	-2.195122	12.07317	-0.1219512	-669	-549	-348	0.002929688	0.6217841	-0.07327494	0.7797479
5	200	1650449538	928.908	-146.4	267.18	-2.682927	13.29268	4.02439	-670	-550	-350	0.005426296	0.6213568	-0.07318339	0.7800836
5	200	1650449538	946.476	-171.288	225.456	-3.902439	15.2439	4.390244	-670	-550	-350	0.006844651	0.6209906	-0.07324442	0.7803583
